"simulation_id","seed","dgp","cv_method","split_id","train_n","validation_n","train_time_min","train_time_max","validation_time_min","validation_time_max","validation_contiguous","uses_future_training","h","removed_time_min","removed_time_max"
125,20385916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
125,20385916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
125,20385916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
125,20385916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
125,20385916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
126,20386916,"MA(1)","kfold",1,123,31,31,183,35,184,FALSE,TRUE,NA,NA,NA
126,20386916,"MA(1)","kfold",2,123,31,31,184,38,177,FALSE,TRUE,NA,NA,NA
126,20386916,"MA(1)","kfold",3,123,31,31,184,34,183,FALSE,TRUE,NA,NA,NA
126,20386916,"MA(1)","kfold",4,123,31,31,184,32,182,FALSE,TRUE,NA,NA,NA
126,20386916,"MA(1)","kfold",5,124,30,32,184,31,172,FALSE,TRUE,NA,NA,NA
126,20386916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
126,20386916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
126,20386916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
126,20386916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
126,20386916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
126,20386916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
126,20386916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
126,20386916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
126,20386916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
126,20386916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
126,20386916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
126,20386916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
126,20386916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
126,20386916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
126,20386916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
127,20387916,"MA(1)","kfold",1,123,31,31,184,33,182,FALSE,TRUE,NA,NA,NA
127,20387916,"MA(1)","kfold",2,123,31,31,183,39,184,FALSE,TRUE,NA,NA,NA
127,20387916,"MA(1)","kfold",3,123,31,31,184,48,183,FALSE,TRUE,NA,NA,NA
127,20387916,"MA(1)","kfold",4,123,31,31,184,32,181,FALSE,TRUE,NA,NA,NA
127,20387916,"MA(1)","kfold",5,124,30,32,184,31,179,FALSE,TRUE,NA,NA,NA
127,20387916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
127,20387916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
127,20387916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
127,20387916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
127,20387916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
127,20387916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
127,20387916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
127,20387916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
127,20387916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
127,20387916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
127,20387916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
127,20387916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
127,20387916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
127,20387916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
127,20387916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
128,20388916,"MA(1)","kfold",1,123,31,31,184,32,173,FALSE,TRUE,NA,NA,NA
128,20388916,"MA(1)","kfold",2,123,31,31,183,33,184,FALSE,TRUE,NA,NA,NA
128,20388916,"MA(1)","kfold",3,123,31,31,184,34,170,FALSE,TRUE,NA,NA,NA
128,20388916,"MA(1)","kfold",4,123,31,31,184,40,181,FALSE,TRUE,NA,NA,NA
128,20388916,"MA(1)","kfold",5,124,30,32,184,31,183,FALSE,TRUE,NA,NA,NA
128,20388916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
128,20388916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
128,20388916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
128,20388916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
128,20388916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
128,20388916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
128,20388916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
128,20388916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
128,20388916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
128,20388916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
128,20388916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
128,20388916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
128,20388916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
128,20388916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
128,20388916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
129,20389916,"MA(1)","kfold",1,123,31,31,183,37,184,FALSE,TRUE,NA,NA,NA
129,20389916,"MA(1)","kfold",2,123,31,31,184,32,174,FALSE,TRUE,NA,NA,NA
129,20389916,"MA(1)","kfold",3,123,31,32,184,31,182,FALSE,TRUE,NA,NA,NA
129,20389916,"MA(1)","kfold",4,123,31,31,184,44,179,FALSE,TRUE,NA,NA,NA
129,20389916,"MA(1)","kfold",5,124,30,31,184,33,183,FALSE,TRUE,NA,NA,NA
129,20389916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
129,20389916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
129,20389916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
129,20389916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
129,20389916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
129,20389916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
129,20389916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
129,20389916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
129,20389916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
129,20389916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
129,20389916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
129,20389916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
129,20389916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
129,20389916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
129,20389916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
130,20390916,"MA(1)","kfold",1,123,31,31,184,37,180,FALSE,TRUE,NA,NA,NA
130,20390916,"MA(1)","kfold",2,123,31,31,184,32,179,FALSE,TRUE,NA,NA,NA
130,20390916,"MA(1)","kfold",3,123,31,31,183,35,184,FALSE,TRUE,NA,NA,NA
130,20390916,"MA(1)","kfold",4,123,31,32,184,31,183,FALSE,TRUE,NA,NA,NA
130,20390916,"MA(1)","kfold",5,124,30,31,184,42,182,FALSE,TRUE,NA,NA,NA
130,20390916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
130,20390916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
130,20390916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
130,20390916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
130,20390916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
130,20390916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
130,20390916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
130,20390916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
130,20390916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
130,20390916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
130,20390916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
130,20390916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
130,20390916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
130,20390916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
130,20390916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
131,20391916,"MA(1)","kfold",1,123,31,34,183,31,184,FALSE,TRUE,NA,NA,NA
131,20391916,"MA(1)","kfold",2,123,31,31,184,36,177,FALSE,TRUE,NA,NA,NA
131,20391916,"MA(1)","kfold",3,123,31,31,184,40,180,FALSE,TRUE,NA,NA,NA
131,20391916,"MA(1)","kfold",4,123,31,31,184,34,179,FALSE,TRUE,NA,NA,NA
131,20391916,"MA(1)","kfold",5,124,30,31,184,43,183,FALSE,TRUE,NA,NA,NA
131,20391916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
131,20391916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
131,20391916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
131,20391916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
131,20391916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
131,20391916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
131,20391916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
131,20391916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
131,20391916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
131,20391916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
131,20391916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
131,20391916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
131,20391916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
131,20391916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
131,20391916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
132,20392916,"MA(1)","kfold",1,123,31,31,183,32,184,FALSE,TRUE,NA,NA,NA
132,20392916,"MA(1)","kfold",2,123,31,31,184,37,178,FALSE,TRUE,NA,NA,NA
132,20392916,"MA(1)","kfold",3,123,31,31,184,33,173,FALSE,TRUE,NA,NA,NA
132,20392916,"MA(1)","kfold",4,123,31,31,184,36,183,FALSE,TRUE,NA,NA,NA
132,20392916,"MA(1)","kfold",5,124,30,32,184,31,181,FALSE,TRUE,NA,NA,NA
132,20392916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
132,20392916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
132,20392916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
132,20392916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
132,20392916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
132,20392916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
132,20392916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
132,20392916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
132,20392916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
132,20392916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
132,20392916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
132,20392916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
132,20392916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
132,20392916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
132,20392916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
133,20393916,"MA(1)","kfold",1,123,31,31,183,43,184,FALSE,TRUE,NA,NA,NA
133,20393916,"MA(1)","kfold",2,123,31,32,184,31,182,FALSE,TRUE,NA,NA,NA
133,20393916,"MA(1)","kfold",3,123,31,31,184,33,176,FALSE,TRUE,NA,NA,NA
133,20393916,"MA(1)","kfold",4,123,31,31,184,36,180,FALSE,TRUE,NA,NA,NA
133,20393916,"MA(1)","kfold",5,124,30,31,184,32,183,FALSE,TRUE,NA,NA,NA
133,20393916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
133,20393916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
133,20393916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
133,20393916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
133,20393916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
133,20393916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
133,20393916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
133,20393916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
133,20393916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
133,20393916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
133,20393916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
133,20393916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
133,20393916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
133,20393916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
133,20393916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
134,20394916,"MA(1)","kfold",1,123,31,31,184,34,178,FALSE,TRUE,NA,NA,NA
134,20394916,"MA(1)","kfold",2,123,31,31,184,32,182,FALSE,TRUE,NA,NA,NA
134,20394916,"MA(1)","kfold",3,123,31,31,183,35,184,FALSE,TRUE,NA,NA,NA
134,20394916,"MA(1)","kfold",4,123,31,31,184,33,180,FALSE,TRUE,NA,NA,NA
134,20394916,"MA(1)","kfold",5,124,30,32,184,31,183,FALSE,TRUE,NA,NA,NA
134,20394916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
134,20394916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
134,20394916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
134,20394916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
134,20394916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
134,20394916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
134,20394916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
134,20394916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
134,20394916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
134,20394916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
134,20394916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
134,20394916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
134,20394916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
134,20394916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
134,20394916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
135,20395916,"MA(1)","kfold",1,123,31,31,184,32,182,FALSE,TRUE,NA,NA,NA
135,20395916,"MA(1)","kfold",2,123,31,31,184,42,183,FALSE,TRUE,NA,NA,NA
135,20395916,"MA(1)","kfold",3,123,31,32,183,31,184,FALSE,TRUE,NA,NA,NA
135,20395916,"MA(1)","kfold",4,123,31,31,184,59,179,FALSE,TRUE,NA,NA,NA
135,20395916,"MA(1)","kfold",5,124,30,31,184,34,178,FALSE,TRUE,NA,NA,NA
135,20395916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
135,20395916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
135,20395916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
135,20395916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
135,20395916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
135,20395916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
135,20395916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
135,20395916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
135,20395916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
135,20395916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
135,20395916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
135,20395916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
135,20395916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
135,20395916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
135,20395916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
136,20396916,"MA(1)","kfold",1,123,31,31,184,32,183,FALSE,TRUE,NA,NA,NA
136,20396916,"MA(1)","kfold",2,123,31,31,184,33,180,FALSE,TRUE,NA,NA,NA
136,20396916,"MA(1)","kfold",3,123,31,32,183,31,184,FALSE,TRUE,NA,NA,NA
136,20396916,"MA(1)","kfold",4,123,31,31,184,34,174,FALSE,TRUE,NA,NA,NA
136,20396916,"MA(1)","kfold",5,124,30,31,184,38,171,FALSE,TRUE,NA,NA,NA
136,20396916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
136,20396916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
136,20396916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
136,20396916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
136,20396916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
136,20396916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
136,20396916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
136,20396916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
136,20396916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
136,20396916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
136,20396916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
136,20396916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
136,20396916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
136,20396916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
136,20396916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
137,20397916,"MA(1)","kfold",1,123,31,31,184,36,182,FALSE,TRUE,NA,NA,NA
137,20397916,"MA(1)","kfold",2,123,31,31,184,35,183,FALSE,TRUE,NA,NA,NA
137,20397916,"MA(1)","kfold",3,123,31,31,184,33,180,FALSE,TRUE,NA,NA,NA
137,20397916,"MA(1)","kfold",4,123,31,32,183,31,184,FALSE,TRUE,NA,NA,NA
137,20397916,"MA(1)","kfold",5,124,30,31,184,32,179,FALSE,TRUE,NA,NA,NA
137,20397916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
137,20397916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
137,20397916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
137,20397916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
137,20397916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
137,20397916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
137,20397916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
137,20397916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
137,20397916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
137,20397916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
137,20397916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
137,20397916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
137,20397916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
137,20397916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
137,20397916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
138,20398916,"MA(1)","kfold",1,123,31,31,184,52,180,FALSE,TRUE,NA,NA,NA
138,20398916,"MA(1)","kfold",2,123,31,32,182,31,184,FALSE,TRUE,NA,NA,NA
138,20398916,"MA(1)","kfold",3,123,31,31,184,33,178,FALSE,TRUE,NA,NA,NA
138,20398916,"MA(1)","kfold",4,123,31,31,184,34,182,FALSE,TRUE,NA,NA,NA
138,20398916,"MA(1)","kfold",5,124,30,31,184,32,181,FALSE,TRUE,NA,NA,NA
138,20398916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
138,20398916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
138,20398916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
138,20398916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
138,20398916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
138,20398916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
138,20398916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
138,20398916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
138,20398916,"MA(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
138,20398916,"MA(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
138,20398916,"MA(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
138,20398916,"MA(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
138,20398916,"MA(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
138,20398916,"MA(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
138,20398916,"MA(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
139,20399916,"MA(1)","kfold",1,123,31,32,183,31,184,FALSE,TRUE,NA,NA,NA
139,20399916,"MA(1)","kfold",2,123,31,31,184,37,183,FALSE,TRUE,NA,NA,NA
139,20399916,"MA(1)","kfold",3,123,31,31,184,32,182,FALSE,TRUE,NA,NA,NA
139,20399916,"MA(1)","kfold",4,123,31,31,184,36,178,FALSE,TRUE,NA,NA,NA
139,20399916,"MA(1)","kfold",5,124,30,31,184,34,179,FALSE,TRUE,NA,NA,NA
139,20399916,"MA(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
139,20399916,"MA(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
139,20399916,"MA(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
139,20399916,"MA(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
139,20399916,"MA(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
139,20399916,"MA(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
139,20399916,"MA(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
139,20399916,"MA(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
