"sim_id","dgp","cv_method","selected_model","cv_error","test_error","bias"
69,"AR(1)","kfold","LM-lag1",0.947368800166296,0.986195573256011,-0.0388267730897149
69,"AR(1)","rolling_origin","LM-lag1",0.635966018250887,0.986195573256011,-0.350229555005124
70,"AR(1)","kfold","LM-lag1",0.938297508314653,0.894972501566199,0.0433250067484545
70,"AR(1)","rolling_origin","LM-lag5",1.16928045111111,0.893597816092324,0.275682635018789
71,"AR(1)","kfold","LM-lag1",1.00151177946341,1.01830581169193,-0.0167940322285183
71,"AR(1)","rolling_origin","LM-lag5",0.73115395647911,1.03340087026043,-0.302246913781318
72,"AR(1)","kfold","LM-lag1",1.05802879257036,0.941413554769959,0.116615237800402
72,"AR(1)","rolling_origin","LM-lag1",1.08625598619042,0.941413554769959,0.144842431420459
73,"AR(1)","kfold","LM-lag1",1.08539387575764,1.10933958654961,-0.0239457107919743
73,"AR(1)","rolling_origin","LM-lag1",0.796841124746448,1.10933958654961,-0.312498461803167
74,"AR(1)","kfold","LM-lag5",0.950095423844452,1.00860427649522,-0.0585088526507662
74,"AR(1)","rolling_origin","LM-lag5",0.790366099464362,1.00860427649522,-0.218238177030857
75,"AR(1)","kfold","LM-lag1",0.907263331737355,0.942901793044832,-0.0356384613074774
75,"AR(1)","rolling_origin","LM-lag5",1.44480542604654,0.94793698074546,0.496868445301076
76,"AR(1)","kfold","LM-lag1",0.932982742703975,1.00223672955384,-0.0692539868498656
76,"AR(1)","rolling_origin","LM-lag5",0.975976737683631,1.01966288033847,-0.0436861426548353
77,"AR(1)","kfold","LM-lag1",1.04535066452855,0.898384364552861,0.146966299975692
77,"AR(1)","rolling_origin","LM-lag1",0.883099693211375,0.898384364552861,-0.0152846713414858
78,"AR(1)","kfold","LM-lag1",1.08146816765893,0.949696815843497,0.131771351815432
78,"AR(1)","rolling_origin","LM-lag5",0.847073737953217,0.96134016555113,-0.114266427597913
79,"AR(1)","kfold","LM-lag1",1.12063743260398,1.12716621626421,-0.00652878366022391
79,"AR(1)","rolling_origin","LM-lag1",1.10915780074415,1.12716621626421,-0.0180084155200595
80,"AR(1)","kfold","LM-lag1",1.0894792932278,0.874078430360813,0.215400862866992
80,"AR(1)","rolling_origin","LM-lag1",0.745385058296191,0.874078430360813,-0.128693372064622
81,"AR(1)","kfold","LM-lag1",0.908707412078127,1.1055185980041,-0.196811185925969
81,"AR(1)","rolling_origin","LM-lag1",0.675561720611655,1.1055185980041,-0.429956877392441
82,"AR(1)","kfold","LM-lag1",0.937460443079778,1.01427879853963,-0.0768183554598532
82,"AR(1)","rolling_origin","LM-lag1",0.660053210554185,1.01427879853963,-0.354225587985446
83,"AR(1)","kfold","LM-lag5",1.01740532790221,1.09993297309387,-0.082527645191667
83,"AR(1)","rolling_origin","LM-lag5",1.20137851657121,1.09993297309387,0.10144554347734
84,"AR(1)","kfold","LM-lag1",0.879750370344892,0.985391523882671,-0.105641153537779
84,"AR(1)","rolling_origin","LM-lag5",1.01332604137885,1.00858320238566,0.00474283899319228
85,"AR(1)","kfold","LM-lag1",0.985269409820189,1.1251053484375,-0.139835938617315
85,"AR(1)","rolling_origin","LM-lag1",1.22786957259343,1.1251053484375,0.102764224155927
86,"AR(1)","kfold","LM-lag1",0.954816682006611,1.02321575268274,-0.0683990706761328
86,"AR(1)","rolling_origin","LM-lag1",0.686390124873135,1.02321575268274,-0.336825627809609
87,"AR(1)","kfold","LM-lag1",0.981613563878297,1.00618152949374,-0.0245679656154394
87,"AR(1)","rolling_origin","LM-lag1",0.708660034020945,1.00618152949374,-0.297521495472791
88,"AR(1)","kfold","LM-lag1",0.978529875936203,0.895922614394736,0.0826072615414667
88,"AR(1)","rolling_origin","LM-lag1",0.67116058212972,0.895922614394736,-0.224762032265016
89,"AR(1)","kfold","LM-lag5",0.999293918206293,1.14832163555042,-0.149027717344129
89,"AR(1)","rolling_origin","LM-lag5",1.00842470437194,1.14832163555042,-0.139896931178481
90,"AR(1)","kfold","LM-lag1",1.05753140422726,0.893583928892828,0.16394747533443
90,"AR(1)","rolling_origin","LM-lag1",1.20263577736573,0.893583928892828,0.309051848472898
91,"AR(1)","kfold","LM-lag1",1.06104786454339,1.08126853804909,-0.0202206735056982
91,"AR(1)","rolling_origin","LM-lag5",0.729992060177735,1.12041029890477,-0.390418238727038
92,"AR(1)","kfold","LM-lag5",1.03356270666037,1.00657763928246,0.0269850673779133
92,"AR(1)","rolling_origin","LM-lag5",0.980423249294736,1.00657763928246,-0.0261543899877209
93,"AR(1)","kfold","LM-lag1",0.923666682973517,1.1656924386757,-0.242025755702181
93,"AR(1)","rolling_origin","LM-lag1",0.776147475465481,1.1656924386757,-0.389544963210217
94,"AR(1)","kfold","LM-lag1",0.965270949221626,0.913192069549823,0.0520788796718032
94,"AR(1)","rolling_origin","LM-lag1",0.637283093878075,0.913192069549823,-0.275908975671748
95,"AR(1)","kfold","LM-lag1",1.01720738429693,0.911485526229729,0.105721858067198
